pl_name,hostname,disc_year,discoverymethod,pl_orbper,sy_dist,pl_rade,pl_eqt,ra,dec
Kepler-141 c,Kepler-141,2014,Transit,,301.183,1.501,,297.9707271,47.7316041
Kepler-907 b,Kepler-907,2016,Transit,15.86621821,,1.2,,285.4764959,41.6326615
Kepler-92 d,Kepler-92,2015,Transit,49.3568,477.992,2.067,,289.0860607,41.5630224
Kepler-1872 b,Kepler-1872,2021,Transit,3.8259005,840.182,3.45,1005.0,281.0491988,43.3225996
Kepler-722 c,Kepler-722,2016,Transit,105.14564674,1239.5,,,290.2632874,44.5564051
BEBOP-3 b,BEBOP-3,2025,Radial Velocity,547.0,119.052,,,110.902655,79.1323952
XO-5 b,XO-5,2008,Transit,,276.211,,,116.7163868,39.0944695
Kepler-1355 b,Kepler-1355,2016,Transit,1.289588112,911.269,1.39,1450.0,283.7414249,49.0679833
K2-169 b,K2-169,2018,Transit,6.37961,235.867,1.41,,337.0442461,-14.5993376
Kepler-796 b,Kepler-796,2016,Transit,6.40087618,817.584,2.749,,287.3078999,39.1447097
Kepler-924 b,Kepler-924,2016,Transit,,1053.04,2.765,,290.6685136,40.3977086
TOI-238 c,TOI-238,2024,Radial Velocity,8.465651,80.5407,2.18,696.0,349.2310814,-18.6066463
K2-133 b,K2-133,2017,Transit,3.0712,75.1703,1.31,,70.1493775,25.0098135
Kepler-1134 b,Kepler-1134,2016,Transit,17.13263125,944.445,2.31,611.0,295.5678578,42.4781064
WASP-42 b,WASP-42,2012,Transit,4.9816872,177.291,12.106,,192.981203,-42.0736165
KMT-2016-BLG-2321L b,KMT-2016-BLG-2321L,2024,Microlensing,,3490.0,,,264.0579167,-25.5248806
GJ 86 b,GJ 86,1999,Radial Velocity,15.764,10.7836,,,32.6224785,-50.8209945
WASP-56 b,WASP-56,2012,Transit,4.6171,321.084,10.53646,,183.3660401,23.055687
TOI-561 b,TOI-561,2020,Transit,0.446578,85.799,1.423,,148.1851516,6.216103
Kepler-153 c,Kepler-153,2014,Transit,,459.368,2.215,,282.460502,48.2570293
Kepler-146 c,Kepler-146,2014,Transit,,716.797,2.763,,294.1107631,38.7102222
Kepler-165 b,Kepler-165,2014,Transit,8.18086953,560.885,2.46,746.0,280.69092,47.8096702
Kepler-265 c,Kepler-265,2014,Transit,17.028937,1280.25,2.63,,290.5104788,41.244743
Kepler-119 b,Kepler-119,2014,Transit,2.422084448,701.996,4.48,,295.9463854,42.6588324
HD 108874 b,HD 108874,2002,Radial Velocity,395.38,59.5175,,,187.6126029,22.8794399
WASP-63 b,WASP-63,2012,Transit,4.37809,290.684,14.90797,,94.3363562,-38.3233826
Kepler-1635 b,Kepler-1635,2016,Transit,469.61309,1069.45,3.24,200.0,285.3490542,45.5561768
Kepler-306 c,Kepler-306,2014,Transit,7.2402285,775.679,2.332,,288.5387145,40.6160545
Kepler-1886 b,Kepler-1886,2021,Transit,24.2762373,1059.51,2.26,578.0,296.2645118,39.4059745
Kepler-382 c,Kepler-382,2014,Transit,12.1627714432,935.446,,,299.1362435,45.8699582
Kepler-37 c,Kepler-37,2013,Transit,21.301886,63.9207,0.742,,284.0592503,44.5183733
Kepler-184 b,Kepler-184,2014,Transit,10.68757479,610.326,2.71,,291.9518784,43.0746172
Kepler-282 b,Kepler-282,2014,Transit,,1337.61,1.363,,284.6772402,44.7976401
Kepler-832 b,Kepler-832,2016,Transit,,1688.12,2.495,,295.9261101,45.383869
Kepler-290 c,Kepler-290,2014,Transit,,694.627,2.654,,286.4100307,42.6815137
OGLE-TR-113 b,OGLE-TR-113,2004,Transit,1.4324758,566.459,12.21781,,163.1010355,-61.4468591
Kepler-941 b,Kepler-941,2016,Transit,,1088.36,2.813,,294.3262617,47.2175461
Kepler-370 c,Kepler-370,2014,Transit,19.02339,1167.94,1.88,648.0,292.1710683,40.9162381
Kepler-214 c,Kepler-214,2014,Transit,28.7799567556,1208.44,,,284.7548499,44.95605
Kepler-181 c,Kepler-181,2014,Transit,4.3021475287,609.283,,,296.1512831,50.0957806
Kepler-538 b,Kepler-538,2016,Transit,81.73778,155.956,2.215,380.0,297.4865503,49.6233975
Kepler-1542 e,Kepler-1542,2016,Transit,5.10115756,399.114,0.932,,285.7284757,42.6544651
Kepler-299 d,Kepler-299,2014,Transit,15.05482,1052.24,1.57,712.0,283.2070156,48.5805222
Kepler-1901 b,Kepler-1901,2021,Transit,3.484129906,1028.37,1.47418907,,291.1643587,45.3183061
eps Eri b,eps Eri,2000,Radial Velocity,2671.0,3.2026,,,53.2284306,-9.4581715
Kepler-433 b,Kepler-433,2015,Transit,5.33408346,1878.31,7.93,1149.0,297.5936232,40.9772546
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,2024,Microlensing,,7650.0,,,267.9154167,-29.4979694
Kepler-184 b,Kepler-184,2014,Transit,10.687576,610.326,2.36,,291.9518784,43.0746172
Kepler-758 d,Kepler-758,2016,Transit,,1502.32,3.188,,293.0846115,41.1354049
Kepler-292 e,Kepler-292,2014,Transit,11.97877778,1056.48,,,295.7661979,42.4242822
Kepler-340 b,Kepler-340,2014,Transit,14.8444836,808.762,2.49,1092.0,295.933471,40.3005515
Kepler-273 b,Kepler-273,2014,Transit,2.936497,713.964,1.79,1201.0,291.3021458,47.6976573
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,2022,Microlensing,,4900.0,,,267.8825833,-29.5654722
WASP-167 b,WASP-167,2017,Transit,2.021957,423.552,,,196.0437932,-35.5495292
HD 100777 b,HD 100777,2007,Radial Velocity,383.7,49.5336,,,173.9646303,-4.7555425
WASP-184 b,WASP-184,2019,Transit,5.17958,663.231,14.829,1416.0,209.51701,-30.348153
HATS-26 b,HATS-26,2016,Transit,3.3023907305,861.843,17.80799124,1753.94,144.9268593,-28.5856004
Kepler-131 b,Kepler-131,2014,Transit,16.09197176,228.678,1.98,700.0,288.5308924,40.942373
WASP-123 b,WASP-123,2016,Transit,2.9776446,197.996,14.4339,1461.0,289.4792124,-32.8601244
Kepler-579 b,Kepler-579,2016,Transit,,530.765,1.799,,295.0020771,39.9528613
Kepler-1380 b,Kepler-1380,2016,Transit,10.3108245,2462.94,1.34,786.0,288.1160421,42.4403832
TOI-2236 b,TOI-2236,2022,Transit,3.5315902,355.59,14.36991326,1688.0,20.1660113,-86.979965
Kepler-784 c,Kepler-784,2023,Transit,17.1570874,1303.72,3.178,,295.9206663,47.4486164
Kepler-291 b,Kepler-291,2014,Transit,3.54653414,1786.48,2.17,1212.0,287.9163029,42.4372666
Kepler-62 d,Kepler-62,2013,Transit,18.16407876,300.874,1.96,501.0,283.2125621,45.3496992
Kepler-145 b,Kepler-145,2013,Transit,22.95068896,566.85,2.2,886.0,291.3877397,44.5290465
Kepler-256 d,Kepler-256,2014,Transit,5.8391425708,1026.43,,,292.58042,46.0973588
Kepler-1285 b,Kepler-1285,2016,Transit,14.79763,422.269,0.79,782.0,281.8353366,44.1558825
Kepler-349 b,Kepler-349,2014,Transit,5.92971933,940.724,,,293.6764689,44.6155972
HD 40307 c,HD 40307,2009,Radial Velocity,9.6183,12.9363,,696.0,88.5172191,-60.0237289
Kepler-383 b,Kepler-383,2014,Transit,12.9046228655,,,,291.3426078,38.3631616
Kepler-338 d,Kepler-338,2014,Transit,44.4301361,552.798,2.829,,282.9790593,40.7844188
Kepler-218 d,Kepler-218,2016,Transit,124.5231,656.38,2.83,356.0,295.4128785,46.2665801
OGLE-TR-113 b,OGLE-TR-113,2004,Transit,1.4324772,566.459,,,163.1010355,-61.4468591
Kepler-1881 b,Kepler-1881,2021,Transit,159.3939972,1057.21,2.98104391,,293.6393065,44.9825447
Kepler-1947 b,Kepler-1947,2021,Transit,6.963630199,468.771,1.0101666,,296.1040313,42.3425818
Kepler-373 b,Kepler-373,2014,Transit,5.535309,1090.45,1.36,,289.3879904,50.5970115
PSR B1257+12 c,PSR B1257+12,1992,Pulsar Timing,66.536,600.0,,,195.0149029,12.6823534
Kepler-292 e,Kepler-292,2014,Transit,11.97901,1056.48,2.67,,295.7661979,42.4242822
Kepler-1987 d,Kepler-1987,2023,Transit,5.644954,595.683,2.1,703.0,295.8254663,42.9433716
rho CrB e,rho CrB,2023,Radial Velocity,12.949,17.4671,,,240.2600639,33.3001861
Kepler-124 c,Kepler-124,2014,Transit,13.82139306,420.046,2.2,584.0,286.7527322,49.0648788
Kepler-394 b,Kepler-394,2014,Transit,8.00547,1058.72,1.63,1026.0,296.3019792,50.6723115
HD 73583 b,HD 73583,2022,Transit,6.3980661,31.5666,2.84,742.7,129.6883026,-13.2565267
K2-119 b,K2-119,2017,Transit,7.728578,365.581,2.29,,132.0098683,16.9017663
HD 10697 b,HD 10697,1999,Radial Velocity,1075.69,33.1205,,,26.2324076,20.0826974
Kepler-445 d,Kepler-445,2015,Transit,8.15275885,127.201,5.37,,298.7363395,46.4991236
WASP-184 b,WASP-184,2019,Transit,5.181729,663.231,,,209.51701,-30.348153
Kepler-1188 b,Kepler-1188,2016,Transit,17.13689021,1717.48,,,283.1038438,43.1480487
Kepler-1878 b,Kepler-1878,2021,Transit,4.44588291,1494.3,1.96,1062.0,300.7324154,44.1070231
Kepler-714 b,Kepler-714,2016,Transit,8.098887986,2083.37,9.19,976.0,282.6994685,43.2727437
Kepler-379 b,Kepler-379,2014,Transit,,731.274,1.618,,295.7010981,38.9458209
Kepler-244 c,Kepler-244,2014,Transit,,1036.49,2.533,,287.242641,42.3014185
Kepler-827 b,Kepler-827,2016,Transit,51.92920654,2046.68,,,294.9660027,42.7085608
Kepler-105 c,Kepler-105,2014,Transit,7.125967,459.223,1.91,1182.0,287.8872376,46.2761224
Kepler-1132 b,Kepler-1132,2016,Transit,62.8917493,867.931,,,286.3675188,48.4238906
K2-84 c,K2-84,2016,Transit,27.8522,284.876,2.16,,55.8093566,16.6344396
Kepler-1429 b,Kepler-1429,2016,Transit,4.48487493,1214.09,1.19,1188.0,285.3662532,49.0448172
Kepler-330 b,Kepler-330,2014,Transit,8.2598,717.527,1.26,688.0,288.4474035,44.8017616
TOI-269 b,TOI-269,2021,Transit,3.6977104,57.0225,2.77,531.0,75.8462827,-54.1777213
Kepler-825 b,Kepler-825,2016,Transit,3.77360059,807.85,1.35,1270.0,294.769825,39.3984081
Kepler-431 c,Kepler-431,2015,Transit,8.70312154,486.546,0.72,945.0,281.1123072,43.2277663
TOI-561 b,TOI-561,2020,Transit,0.4465697,85.799,1.397,2319.0,148.1851516,6.216103
Kepler-120 c,Kepler-120,2014,Transit,12.7945474,388.63,,,287.8915707,39.3390979
Kepler-1409 b,Kepler-1409,2016,Transit,0.764864926,694.89,1.1,1736.0,290.0847389,51.2086144
Kepler-1533 b,Kepler-1533,2016,Transit,308.5471,966.801,2.36,298.0,295.9755645,44.7133739
Kepler-415 b,Kepler-415,2014,Transit Timing Variations,4.17634525,530.487,1.61,758.0,293.8045041,38.6390517
Kepler-1991 c,Kepler-1991,2023,Transit,22.79019928,855.82,2.90799999,,285.0360506,45.0709909
Kepler-605 c,Kepler-605,2016,Transit,2.3589562126,556.58,,,287.2954015,43.2798677
Kepler-398 b,Kepler-398,2014,Transit,4.081423,177.355,0.93,,291.4688524,40.3437001
Kepler-316 b,Kepler-316,2014,Transit,2.240486391,384.938,1.3,,290.825835,44.1838993
Kepler-799 b,Kepler-799,2016,Transit,133.460999,,,,287.1748966,44.8784754
Kepler-115 b,Kepler-115,2014,Transit,2.403643296,623.609,0.99,1459.0,297.7119299,45.261985
Kepler-1955 b,Kepler-1955,2021,Transit,14.2651545,449.351,,,299.5347603,40.4777528
K2-170 b,K2-170,2018,Transit,7.5734,392.872,1.62,,335.4506923,-14.5933554
Kepler-947 b,Kepler-947,2016,Transit,26.9644317,1730.78,2.4,573.0,294.3667312,42.2526408
HD 210702 b,HD 210702,2007,Radial Velocity,354.29,54.1963,,,332.9638643,16.0404806
HD 181234 b,HD 181234,2019,Radial Velocity,7593.40512,47.7458,,,289.9998695,-9.32497
Kepler-780 b,Kepler-780,2016,Transit,0.677374687,557.652,,,281.7663511,44.2924898
Kepler-982 b,Kepler-982,2016,Transit,15.7738221,801.479,2.25,,288.4176803,46.5904531
Kepler-1921 b,Kepler-1921,2021,Transit,20.0349456,928.989,2.37,,300.3161723,45.4953271
Kepler-250 d,Kepler-250,2014,Transit,17.648312,760.585,2.18,,289.5947633,44.1418114
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,2019,Microlensing,,7100.0,,,268.250333,-30.04075
Kepler-1810 b,Kepler-1810,2021,Transit,101.1337,1009.87,3.5,374.0,291.8129995,38.0880964
Kepler-893 b,Kepler-893,2016,Transit,6.33855946,1285.59,3.31,1034.0,284.9630591,43.9130282
Kepler-727 b,Kepler-727,2016,Transit,5.154484417,831.842,2.65,964.0,294.8469333,45.0344155
Kepler-1408 b,Kepler-1408,2016,Transit,,535.048,1.188,,282.6998783,45.4257884
TOI-3693 b,TOI-3693,2022,Transit,9.088516,176.436,12.59889431,801.0,15.6543938,51.3038918
WASP-138 b,WASP-138,2016,Transit,3.6344365,414.234,,,41.6391598,-0.4641252
HATS-77 b,HATS-77,2021,Transit,3.0876262,436.176,13.05846252,828.3,149.8236672,-27.3928174
Kepler-401 b,Kepler-401,2014,Transit,14.38338734,965.56,1.69,,290.0827494,50.8634361
Kepler-175 c,Kepler-175,2014,Transit,34.0350605,1312.34,,,289.553232,43.876116
Kepler-382 c,Kepler-382,2014,Transit,12.16281552,935.446,1.68,771.0,299.1362435,45.8699582
K2-268 e,K2-268,2021,Transit,6.131243,327.783,1.33,801.0,133.7094899,11.8482712
Kepler-1067 c,Kepler-1067,2021,Transit,5.42586799,667.693,,,285.3873706,45.0490265
Kepler-1544 b,Kepler-1544,2016,Transit,,335.09,1.685,,297.2852168,49.2124526
Kepler-1118 b,Kepler-1118,2016,Transit,38.6715075,888.325,2.56,502.0,299.9656619,44.1608805
Kepler-1669 c,Kepler-1669,2021,Transit,1.609321941,543.444,,,297.4303826,39.8478795
Kepler-336 d,Kepler-336,2014,Transit,20.678772,768.86,2.37,,290.2376224,41.3313637
CoRoT-8 b,CoRoT-8,2010,Transit,6.212445,322.037,6.938371,870.0,291.5885696,1.4262972
Kepler-764 b,Kepler-764,2016,Transit,7.33683936,1047.84,1.59,876.0,297.3931183,47.1645814
Kepler-39 b,Kepler-39,2011,Transit,,1057.41,11.713,,296.9603348,46.0342954
Kepler-1639 b,Kepler-1639,2016,Transit,9.8788502,1031.31,,,283.068651,48.8021209
Kepler-1185 b,Kepler-1185,2016,Transit,104.3519624,459.273,1.39,355.0,287.2411783,39.3326977
HD 149143 b,HD 149143,2005,Radial Velocity,4.072,73.2801,,,248.2126715,2.0844547
HD 189733 b,HD 189733,2005,Radial Velocity,2.21857567,19.7638,,,300.1821223,22.7097759
Kepler-306 e,Kepler-306,2014,Transit,44.8407482813,775.679,,,288.5387145,40.6160545
Kepler-832 b,Kepler-832,2016,Transit,7.13971043,1688.12,,,295.9261101,45.383869
Kepler-1295 b,Kepler-1295,2016,Transit,3.81371974,1174.46,1.5,1040.0,291.3978451,45.588553
Kepler-182 b,Kepler-182,2014,Transit,9.825792,1549.09,2.58,,289.8301128,50.5862025
Kepler-62 f,Kepler-62,2013,Transit,267.283301,300.874,1.54,,283.2125621,45.3496992
Kepler-861 b,Kepler-861,2016,Transit,3.9496212329,850.327,,,292.3539624,46.2262465
K2-331 c,K2-331,2021,Transit,22.99592,211.43,2.5,,132.7376431,13.170269
Kepler-203 c,Kepler-203,2014,Transit,5.3706385514,703.302,,,297.089959,41.3880686
Kepler-846 b,Kepler-846,2016,Transit,19.80792185,1127.12,2.3,628.0,287.0570731,49.0460112
TOI-139 b,TOI-139,2023,Transit,11.07085,42.4061,2.4566,561.17,336.4024144,-34.9097131
Kepler-1129 b,Kepler-1129,2016,Transit,24.3398202,1183.88,,,291.6044965,41.3093275
HD 5278 b,HD 5278,2021,Transit,14.339169,57.5846,,,12.5467785,-83.7437671
HATS-40 b,HATS-40,2018,Transit,3.2642813,1342.29,,,100.5712467,-29.77678
Kepler-5 b,Kepler-5,2009,Transit,3.548465405,899.777,15.28,1640.0,299.4070341,44.0350387
HD 206893 b,HD 206893,2021,Imaging,9350.0,40.7583,14.01122587,1429.2,326.3416874,-12.7833522
Kepler-1318 b,Kepler-1318,2016,Transit,213.259040426,475.248,,,290.3763246,41.1507928
Kepler-217 b,Kepler-217,2014,Transit,5.37493289,1104.64,2.12,1413.0,293.0377331,46.2775223
Kepler-1407 b,Kepler-1407,2016,Transit,20.07113,1396.41,2.2,701.0,283.9424274,41.4715535
Kepler-1144 b,Kepler-1144,2016,Transit,17.14647302,1140.57,1.99,,290.0432936,47.2578857
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,2019,Microlensing,,6500.0,,,268.250333,-30.04075
TOI-1244 b,TOI-1244,2024,Transit,6.4003,102.551,2.37611439,714.86,256.279559,69.519093
Kepler-260 c,Kepler-260,2014,Transit,76.0510651,627.365,1.779,,291.9259658,38.0140525
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,2019,Microlensing,,674.0,,,268.435375,-22.1525389
Kepler-1453 b,Kepler-1453,2016,Transit,47.1607932,1196.04,,,286.1255037,47.9475586
OGLE-2017-BLG-1691L b,OGLE-2017-BLG-1691L,2022,Microlensing,,7290.0,,,263.5938333,-29.2848306
Kepler-334 d,Kepler-334,2014,Transit,25.09852783,426.59,1.394,,287.1406177,47.1151153
Kepler-711 b,Kepler-711,2016,Transit,,624.575,3.427,,297.4600468,42.8398172
Kepler-633 b,Kepler-633,2016,Transit,8.50340718,680.54,2.18,1201.0,295.2173259,40.5921599
Kepler-1025 b,Kepler-1025,2016,Transit,37.3228722,803.776,35.34,1654.0,284.510214,43.9615628
Kepler-485 b,Kepler-485,2016,Transit,3.24325988,1140.95,12.91,1243.0,294.9963415,50.4700458
Kepler-1314 b,Kepler-1314,2016,Transit,5.424749281,,5.2,626.0,294.2373599,45.1968274
Kepler-208 d,Kepler-208,2014,Transit,11.131786,775.328,1.2,,293.8901979,42.5279413
Kepler-501 b,Kepler-501,2016,Transit,5.640677572,1125.24,4.11,1085.0,297.2014919,41.7301534
Kepler-168 c,Kepler-168,2014,Transit,13.1932092,1343.6,2.79,870.0,294.7101832,39.8250437
Kepler-189 c,Kepler-189,2014,Transit,20.13486027,591.534,,,287.5646296,44.3050662
Kepler-596 b,Kepler-596,2016,Transit,21.3001955336,1023.85,,,289.5006797,51.6857106
Kepler-271 d,Kepler-271,2016,Transit,5.24970432,404.542,0.67,954.0,283.0029316,44.284108
Kepler-1397 b,Kepler-1397,2016,Transit,47.449955,1198.25,1.72,,299.6758812,47.0758234
Kepler-906 b,Kepler-906,2016,Transit,41.6980186,757.791,2.03,537.0,291.4055614,40.1254254
HD 219134 h,HD 219134,2015,Radial Velocity,1842.0,6.53127,,,348.3372026,57.1696255
Kepler-1505 b,Kepler-1505,2016,Transit,30.8609366,495.148,1.13,625.0,292.0020614,41.7869639
Kepler-431 b,Kepler-431,2015,Transit,6.80252171,486.546,0.97,1337.0,281.1123072,43.2277663
Kepler-845 b,Kepler-845,2016,Transit,0.927859821,431.051,2.04,,290.9576363,49.2037262
K2-3 b,K2-3,2015,Transit,10.05449,44.0727,2.18,463.0,172.3353708,-1.4551364
Kepler-1591 b,Kepler-1591,2016,Transit,8.18504859,1419.58,,,296.5166659,44.6086233
Kepler-635 b,Kepler-635,2016,Transit,23.44970494,1141.08,,,289.7732613,40.8007019
Kepler-1249 b,Kepler-1249,2016,Transit,,1904.54,2.672,,296.8948517,44.3717429
HD 185269 b,HD 185269,2006,Radial Velocity,6.8399,51.9917,,,294.2987668,28.499514
Kepler-658 b,Kepler-658,2016,Transit,1.2870749,388.384,1.48,975.0,282.983621,47.5783897
HR 8799 e,HR 8799,2010,Imaging,18000.0,41.2441,,,346.8701486,21.1340376
Kepler-1549 b,Kepler-1549,2016,Transit,214.881456,803.052,,,286.0524399,39.0960281
Kepler-270 c,Kepler-270,2014,Transit,25.2627164758,948.781,,,282.2001207,44.4222795
TOI-238 b,TOI-238,2024,Transit,1.273114,80.5407,1.612,1456.61,349.2310814,-18.6066463
HD 38529 c,HD 38529,2000,Radial Velocity,2165.0,42.3538,,,86.6451363,1.1675866
Kepler-1284 b,Kepler-1284,2016,Transit,0.664073806,882.324,1.21,,291.2789549,47.6875766
Kepler-534 c,Kepler-534,2021,Transit,7.37862283,570.659,1.06,932.0,296.4185696,49.540148
Kepler-1586 b,Kepler-1586,2016,Transit,15.604841,552.55,1.57,1013.0,298.2026236,44.9258585
Kepler-562 b,Kepler-562,2016,Transit,18.009314436,992.769,5.12,658.0,290.1196007,46.2737393
K2-237 b,K2-237,2018,Transit,2.18053539,314.995,16.19697711,1828.0,253.7688479,-28.7105836
Kepler-1641 b,Kepler-1641,2016,Transit,19.672324,860.37,4.07,908.0,296.359456,41.5745321
Kepler-1685 b,Kepler-1685,2020,Transit,20.4904029,1141.89,3.07,625.0,296.1882618,43.9368118
Kepler-393 b,Kepler-393,2014,Transit,9.18247194,881.404,1.51,1228.0,290.995205,45.192188
Kepler-417 b,Kepler-417,2014,Transit Timing Variations,12.33090437,973.989,2.49,671.0,293.8241813,42.779648
WASP-53 b,WASP-53,2017,Transit,3.30984278,201.338,,,31.9091639,-20.661843
Kepler-1508 b,Kepler-1508,2016,Transit,20.7056504,1260.28,1.33,,298.1188802,40.3750316
Kepler-1325 b,Kepler-1325,2016,Transit,33.8786838,973.368,2.77,525.0,285.0171505,42.085312
Kepler-272 c,Kepler-272,2014,Transit,6.057,889.608,1.63,,299.1275257,47.5938319
XO-6 b,XO-6,2016,Transit,3.7649925,235.479,,,94.7929552,73.8275672
HD 153950 b,HD 153950,2008,Radial Velocity,499.4,48.4549,,,256.1292826,-43.3103753
Kepler-1017 b,Kepler-1017,2016,Transit,7.23400381,552.058,1.78,831.0,283.469299,40.1325185
Kepler-355 c,Kepler-355,2014,Transit,25.76263521,1432.17,,,285.7994917,42.8117427
HD 209458 b,HD 209458,1999,Radial Velocity,3.52,48.3016,15.24424,1450.0,330.7950219,18.8842419
TrES-2 b,TrES-2,2006,Transit,2.470613385,215.32,12.85,1344.0,286.8085258,49.3164211
Kepler-1274 b,Kepler-1274,2016,Transit,,614.648,1.436,,284.5936858,46.4497364
Kepler-1844 b,Kepler-1844,2021,Transit,3.9245216,1804.36,1.92,1077.0,292.6903973,37.9345682
Kepler-363 b,Kepler-363,2014,Transit,3.61460279,762.596,1.14,1347.0,283.1920779,41.3054172
55 Cnc b,55 Cnc,1996,Radial Velocity,14.65152,12.5855,,,133.1468373,28.3298154
Kepler-153 b,Kepler-153,2014,Transit,18.8702125241,459.368,,,282.460502,48.2570293
Kepler-564 b,Kepler-564,2016,Transit,,863.037,4.627,,296.8383661,46.6263912
Kepler-1101 b,Kepler-1101,2016,Transit,81.3153052,742.473,2.55,393.0,294.5693544,45.6711623
Kepler-1802 c,Kepler-1802,2021,Transit,33.1364259,636.694,1.88,343.0,300.2420869,44.1412854
Kepler-265 c,Kepler-265,2014,Transit,17.02902786,1280.25,,,290.5104788,41.244743
Kepler-325 b,Kepler-325,2014,Transit,4.54443059,823.242,,,289.8354219,49.825607
Kepler-1793 b,Kepler-1793,2021,Transit,8.77997349,1189.88,,,291.9129477,40.9539265
K2-25 b,K2-25,2015,Transit,3.48455432425,44.9565,4.20831932,447.81,63.2739346,15.2477027
Kepler-171 d,Kepler-171,2014,Transit,39.6034,863.855,2.22,497.0,296.7719082,41.7555958
WASP-47 b,WASP-47,2012,Transit,4.1591287,264.78,12.77,,331.203092,-12.019067
Kepler-1445 b,Kepler-1445,2016,Transit,10.60052251,506.357,0.87,911.0,280.2495197,43.9150665
Kepler-1195 b,Kepler-1195,2016,Transit,8.49640437,918.566,,,284.3510523,40.8529319
WASP-47 b,WASP-47,2012,Transit,4.1591282,264.78,12.71,,331.203092,-12.019067
K2-77 b,K2-77,2016,Transit,8.20023,141.731,2.53,,55.228521,12.572448
TOI-4336 A b,TOI-4336 A,2024,Transit,16.33636652404,22.5455,2.04924027,290.94,206.1070129,-40.3373505
Kepler-237 c,Kepler-237,2014,Transit,8.10363271,657.822,2.11,687.0,283.2213438,40.421762
Kepler-326 c,Kepler-326,2014,Transit,4.580358,487.675,1.4,,294.3255898,46.0022646
Kepler-1050 b,Kepler-1050,2016,Transit,15.3787546,490.488,1.51,786.0,282.9249847,48.6264015
Kepler-399 c,Kepler-399,2014,Transit,26.6757054,740.537,2.15,,299.5017242,40.6707669
K2-97 b,K2-97,2016,Transit,8.4071591,878.43,10.1248,910.0,127.762837,10.8475571
Kepler-363 b,Kepler-363,2014,Transit,3.6145709123,762.596,,,283.1920779,41.3054172
KOI-3680 b,KOI-3680,2018,Transit,141.24164672,921.986,10.64,342.0,293.2815266,45.3096572
K2-97 b,K2-97,2016,Transit,,878.43,14.68379,,127.762837,10.8475571
Kepler-1859 c,Kepler-1859,2023,Transit,3.5964055,1331.25,1.32,1310.0,293.9886751,46.7179996
HD 3651 b,HD 3651,2003,Radial Velocity,62.206,11.1336,,,9.8387218,21.2488844
Kepler-436 c,Kepler-436,2016,Transit,16.79713874,588.867,1.7,423.0,301.7207775,44.4120856
Kepler-1143 c,Kepler-1143,2016,Transit,210.630591,555.189,3.21,230.0,287.302772,39.2896399
Kepler-173 b,Kepler-173,2014,Transit,4.26374847,833.165,1.49,,294.6466171,41.8840952
Kepler-760 b,Kepler-760,2016,Transit,8.70419416,792.336,3.06,,287.5931997,44.1794278
Kepler-1724 b,Kepler-1724,2021,Transit,6.45441745,1060.77,,,296.1207272,47.9214736
Kepler-475 b,Kepler-475,2016,Transit,3.105508189,280.069,2.66,1016.0,287.051694,40.2114232
Kepler-1248 b,Kepler-1248,2016,Transit,7.4672710454,593.026,,,288.0592191,51.3544564
WASP-47 c,WASP-47,2015,Radial Velocity,580.7,264.78,,,331.203092,-12.019067
WASP-47 d,WASP-47,2015,Transit,9.03164,264.78,3.18,,331.203092,-12.019067
